579 1 
3 0 

578 1 
3 0 

577 1 
3 0 

576 1 
3 0 

575 1 
3 0 

574 1 
3 0 

573 1 
3 0 

572 1 
3 0 

571 1 
3 0 

570 1 
3 0 

569 1 
3 0 

568 1 
3 0 

567 1 
3 0 

566 1 
3 0 

565 1 
3 0 

564 1 
3 0 

563 1 
3 0 

562 1 
3 0 

561 1 
3 0 

560 1 
3 0 

560 1 
2 0 

559 1 
2 0 

558 1 
2 0 

558 1 
1 0 

557 1 
1 0 

557 1 
0 0 

556 1 
0 0 

555 1 
0 0 

554 1 
0 0 

556 1 
2 0 

555 1 
1 0 

554 1 
7 0 

554 1 
5 0 

555 1 
7 0 

555 1 
6 0 

555 1 
5 0 

597 1 
4 0 

595 1 
4 0 

593 1 
4 0 

591 1 
4 0 

589 1 
4 0 

587 1 
4 0 

585 1 
4 0 

583 1 
4 0 

581 1 
4 0 

579 1 
4 0 

577 1 
4 0 

573 1 
4 0 

571 1 
4 0 

569 1 
4 0 

567 1 
4 0 

565 1 
4 0 

563 1 
4 0 

561 1 
4 0 

559 1 
4 0 

557 1 
4 0 

556 1 
7 0 

557 1 
7 0 

557 1 
6 0 

599 1 
5 0 

598 1 
5 0 

597 1 
5 0 

596 1 
5 0 

595 1 
5 0 

594 1 
5 0 

593 1 
5 0 

592 1 
5 0 

591 1 
5 0 

590 1 
5 0 

589 1 
5 0 

588 1 
5 0 

587 1 
5 0 

586 1 
5 0 

585 1 
5 0 

584 1 
5 0 

583 1 
5 0 

582 1 
5 0 

581 1 
5 0 

580 1 
5 0 

579 1 
5 0 

578 1 
5 0 

577 1 
5 0 

576 1 
5 0 

575 1 
5 0 

574 1 
5 0 

573 1 
5 0 

572 1 
5 0 

571 1 
5 0 

570 1 
5 0 

569 1 
5 0 

568 1 
5 0 

567 1 
5 0 

566 1 
5 0 

565 1 
5 0 

564 1 
5 0 

563 1 
5 0 

562 1 
5 0 

561 1 
5 0 

560 1 
5 0 

559 1 
5 0 

627 1 
6 0 

625 1 
6 0 

623 1 
6 0 

621 1 
6 0 

620 1 
6 0 

619 1 
6 0 

617 1 
6 0 

616 1 
6 0 

615 1 
6 0 

613 1 
6 0 

572 1 
4 0 

612 1 
6 0 

611 1 
6 0 

609 1 
6 0 

607 1 
6 0 

605 1 
6 0 

627 1 
7 0 

626 1 
7 0 

625 1 
7 0 

624 1 
7 0 

623 1 
7 0 

622 1 
7 0 

621 1 
7 0 

620 1 
7 0 

619 1 
7 0 

618 1 
7 0 

617 1 
7 0 

616 1 
7 0 

615 1 
7 0 

614 1 
7 0 

613 1 
7 0 

612 1 
7 0 

611 1 
7 0 

610 1 
7 0 

609 1 
7 0 

608 1 
7 0 

607 1 
7 0 

606 1 
7 0 

605 1 
7 0 

604 1 
7 0 

603 1 
7 0 

603 1 
6 0 

601 1 
6 0 

599 1 
6 0 

597 1 
6 0 

596 1 
6 0 

595 1 
6 0 

594 1 
6 0 

593 1 
6 0 

592 1 
6 0 

591 1 
6 0 

590 1 
6 0 

589 1 
6 0 

588 1 
6 0 

587 1 
6 0 

586 1 
6 0 

585 1 
6 0 

584 1 
6 0 

583 1 
6 0 

582 1 
6 0 

581 1 
6 0 

580 1 
6 0 

579 1 
6 0 

578 1 
6 0 

577 1 
6 0 

576 1 
6 0 

575 1 
6 0 

574 1 
6 0 

573 1 
6 0 

571 1 
6 0 

570 1 
6 0 

569 1 
6 0 

568 1 
6 0 

567 1 
6 0 

566 1 
6 0 

565 1 
6 0 

564 1 
6 0 

563 1 
6 0 

562 1 
6 0 

561 1 
6 0 

559 1 
6 0 

601 1 
7 0 

600 1 
7 0 

599 1 
7 0 

598 1 
7 0 

597 1 
7 0 

596 1 
7 0 

595 1 
7 0 

594 1 
7 0 

593 1 
7 0 

592 1 
7 0 

591 1 
7 0 

590 1 
7 0 

589 1 
7 0 

588 1 
7 0 

587 1 
7 0 

586 1 
7 0 

585 1 
7 0 

584 1 
7 0 

583 1 
7 0 

582 1 
7 0 

581 1 
7 0 

580 1 
7 0 

579 1 
7 0 

578 1 
7 0 

577 1 
7 0 

576 1 
7 0 

575 1 
7 0 

574 1 
7 0 

573 1 
7 0 

572 1 
7 0 

571 1 
7 0 

570 1 
7 0 

569 1 
7 0 

568 1 
7 0 

567 1 
7 0 

566 1 
7 0 

565 1 
7 0 

564 1 
7 0 

563 1 
7 0 

562 1 
7 0 

561 1 
7 0 

560 1 
7 0 

559 1 
7 0 

558 1 
7 0 

558 1 
6 0 

558 1 
5 0 

557 1 
5 0 

556 1 
5 0 

555 1 
4 0 

555 1 
3 0 

554 1 
3 0 

554 1 
2 0 

554 1 
1 0 

553 1 
1 0 

553 1 
0 0 

552 1 
0 0 

552 1 
2 0 

551 1 
1 0 

551 1 
0 0 

550 1 
0 0 

550 1 
2 0 

549 1 
1 0 

549 1 
0 0 

548 1 
0 0 

548 1 
2 0 

547 1 
1 0 

547 1 
0 0 

546 1 
0 0 

545 1 
0 0 

544 1 
0 0 

543 1 
0 0 

542 1 
0 0 

546 1 
2 0 

545 1 
1 0 

544 1 
1 0 

543 1 
1 0 

544 1 
4 0 

543 1 
3 0 

546 1 
4 0 

545 1 
3 0 

544 1 
2 0 

543 1 
2 0 

542 1 
2 0 

542 1 
1 0 

541 1 
1 0 

541 1 
0 0 

540 1 
0 0 

540 1 
2 0 

539 1 
1 0 

539 1 
0 0 

538 1 
0 0 

538 1 
2 0 

537 1 
1 0 

537 1 
0 0 

536 1 
0 0 

536 1 
2 0 

535 1 
1 0 

535 1 
0 0 

534 1 
0 0 

534 1 
2 0 

533 1 
1 0 

533 1 
0 0 

532 1 
0 0 

532 1 
2 0 

531 1 
1 0 

531 1 
0 0 

530 1 
0 0 

530 1 
2 0 

529 1 
1 0 

529 1 
0 0 

528 1 
0 0 

528 1 
2 0 

527 1 
1 0 

527 1 
0 0 

526 1 
0 0 

526 1 
2 0 

525 1 
1 0 

525 1 
0 0 

524 1 
0 0 

523 1 
0 0 

522 1 
0 0 

521 1 
0 0 

520 1 
0 0 

519 1 
0 0 

518 1 
0 0 

517 1 
0 0 

516 1 
0 0 

515 1 
0 0 

514 1 
0 0 

513 1 
0 0 

512 1 
0 0 

511 1 
0 0 

510 1 
0 0 

509 1 
0 0 

508 1 
0 0 

507 1 
0 0 

506 1 
0 0 

505 1 
0 0 

504 1 
0 0 

503 1 
0 0 

502 1 
0 0 

501 1 
0 0 

500 1 
0 0 

499 1 
0 0 

498 1 
0 0 

497 1 
0 0 

496 1 
0 0 

495 1 
0 0 

494 1 
0 0 

493 1 
0 0 

492 1 
0 0 

491 1 
0 0 

490 1 
0 0 

489 1 
0 0 

488 1 
0 0 

487 1 
0 0 

486 1 
0 0 

485 1 
0 0 

484 1 
0 0 

483 1 
0 0 

482 1 
0 0 

524 1 
2 0 

523 1 
1 0 

522 1 
1 0 

521 1 
1 0 

520 1 
1 0 

519 1 
1 0 

518 1 
1 0 

517 1 
1 0 

516 1 
1 0 

515 1 
1 0 

514 1 
1 0 

513 1 
1 0 

512 1 
1 0 

511 1 
1 0 

510 1 
1 0 

509 1 
1 0 

508 1 
1 0 

507 1 
1 0 

506 1 
1 0 

505 1 
1 0 

504 1 
1 0 

503 1 
1 0 

502 1 
1 0 

501 1 
1 0 

500 1 
1 0 

499 1 
1 0 

498 1 
1 0 

497 1 
1 0 

496 1 
1 0 

495 1 
1 0 

494 1 
1 0 

493 1 
1 0 

492 1 
1 0 

491 1 
1 0 

490 1 
1 0 

489 1 
1 0 

488 1 
1 0 

487 1 
1 0 

486 1 
1 0 

485 1 
1 0 

484 1 
1 0 

483 1 
1 0 

483 1 
3 0 

524 1 
4 0 

523 1 
3 0 

522 1 
2 0 

521 1 
2 0 

520 1 
2 0 

519 1 
2 0 

518 1 
2 0 

516 1 
2 0 

515 1 
2 0 

514 1 
2 0 

513 1 
2 0 

512 1 
2 0 

522 1 
4 0 

521 1 
3 0 

520 1 
3 0 

519 1 
3 0 

518 1 
3 0 

517 1 
3 0 

516 1 
3 0 

515 1 
3 0 

514 1 
3 0 

513 1 
3 0 

521 1 
5 0 

520 1 
4 0 

519 1 
4 0 

517 1 
4 0 

516 1 
4 0 

515 1 
4 0 

514 1 
4 0 

513 1 
4 0 

519 1 
5 0 

518 1 
5 0 

517 1 
5 0 

516 1 
5 0 

515 1 
5 0 

514 1 
5 0 

513 1 
7 0 

519 1 
7 0 

517 1 
7 0 

517 1 
6 0 

515 1 
7 0 

515 1 
6 0 

513 1 
6 0 

513 1 
5 0 

512 1 
5 0 

512 1 
4 0 

512 1 
3 0 

511 1 
3 0 

511 1 
2 0 

510 1 
2 0 

509 1 
2 0 

508 1 
2 0 

507 1 
2 0 

506 1 
2 0 

505 1 
2 0 

504 1 
2 0 

503 1 
2 0 

502 1 
2 0 

501 1 
2 0 

500 1 
2 0 

499 1 
2 0 

497 1 
2 0 

495 1 
2 0 

494 1 
2 0 

493 1 
2 0 

492 1 
2 0 

491 1 
2 0 

490 1 
2 0 

489 1 
2 0 

488 1 
2 0 

487 1 
2 0 

485 1 
2 0 

510 1 
4 0 

509 1 
3 0 

508 1 
3 0 

507 1 
3 0 

506 1 
3 0 

505 1 
3 0 

504 1 
3 0 

503 1 
3 0 

502 1 
3 0 

501 1 
3 0 

500 1 
3 0 

518 1 
4 0 

499 1 
3 0 

498 1 
3 0 

497 1 
3 0 

496 1 
3 0 

495 1 
3 0 

494 1 
3 0 

493 1 
3 0 

492 1 
3 0 

491 1 
3 0 

490 1 
3 0 

489 1 
3 0 

488 1 
3 0 

487 1 
3 0 

486 1 
3 0 

485 1 
3 0 

484 1 
7 0 

592 1 
4 0 

484 1 
6 0 

484 1 
5 0 

509 1 
5 0 

508 1 
4 0 

507 1 
4 0 

506 1 
4 0 

505 1 
4 0 

504 1 
4 0 

503 1 
4 0 

502 1 
4 0 

501 1 
4 0 

500 1 
4 0 

499 1 
4 0 

498 1 
4 0 

497 1 
4 0 

496 1 
4 0 

495 1 
4 0 

494 1 
4 0 

493 1 
4 0 

492 1 
4 0 

491 1 
4 0 

490 1 
4 0 

489 1 
4 0 

488 1 
4 0 

487 1 
4 0 

486 1 
4 0 

507 1 
5 0 

506 1 
5 0 

505 1 
5 0 

504 1 
5 0 

503 1 
5 0 

502 1 
5 0 

501 1 
5 0 

500 1 
5 0 

499 1 
5 0 

498 1 
5 0 

497 1 
5 0 

496 1 
5 0 

495 1 
5 0 

494 1 
5 0 

493 1 
5 0 

492 1 
5 0 

491 1 
5 0 

490 1 
5 0 

517 1 
2 0 

489 1 
5 0 

488 1 
5 0 

487 1 
5 0 

486 1 
5 0 

485 1 
7 0 

507 1 
7 0 

505 1 
6 0 

503 1 
6 0 

501 1 
6 0 

499 1 
6 0 

497 1 
6 0 

495 1 
6 0 

493 1 
6 0 

491 1 
6 0 

489 1 
6 0 

488 1 
6 0 

487 1 
6 0 

505 1 
7 0 

504 1 
7 0 

503 1 
7 0 

502 1 
7 0 

501 1 
7 0 

500 1 
7 0 

499 1 
7 0 

498 1 
7 0 

497 1 
7 0 

496 1 
7 0 

495 1 
7 0 

494 1 
7 0 

493 1 
7 0 

492 1 
7 0 

491 1 
7 0 

490 1 
7 0 

489 1 
7 0 

488 1 
7 0 

487 1 
7 0 

486 1 
7 0 

486 1 
6 0 

485 1 
6 0 

485 1 
5 0 

485 1 
4 0 

484 1 
3 0 

484 1 
2 0 

483 1 
2 0 

482 1 
1 0 

481 1 
1 0 

481 1 
0 0 

480 1 
0 0 

479 1 
1 0 

479 1 
0 0 

478 1 
0 0 

614 1 
4 0 

478 1 
2 0 

477 1 
1 0 

477 1 
0 0 

476 1 
0 0 

475 1 
1 0 

475 1 
0 0 

474 1 
0 0 

473 1 
1 0 

473 1 
0 0 

472 1 
0 0 

471 1 
1 0 

471 1 
0 0 

470 1 
0 0 

469 1 
1 0 

469 1 
0 0 

468 1 
0 0 

467 1 
1 0 

467 1 
0 0 

466 1 
0 0 

465 1 
1 0 

465 1 
0 0 

464 1 
0 0 

484 1 
4 0 

464 1 
2 0 

463 1 
1 0 

463 1 
0 0 

462 1 
0 0 

461 1 
1 0 

461 1 
0 0 

460 1 
0 0 

459 1 
1 0 

459 1 
0 0 

458 1 
0 0 

458 1 
2 0 

457 1 
1 0 

457 1 
0 0 

456 1 
0 0 

455 1 
1 0 

455 1 
0 0 

454 1 
0 0 

453 1 
1 0 

453 1 
0 0 

452 1 
0 0 

451 1 
1 0 

451 1 
0 0 

450 1 
0 0 

449 1 
1 0 

449 1 
0 0 

448 1 
0 0 

447 1 
1 0 

447 1 
0 0 

446 1 
0 0 

445 1 
1 0 

445 1 
0 0 

444 1 
0 0 

443 1 
1 0 

443 1 
0 0 

442 1 
0 0 

441 1 
1 0 

441 1 
0 0 

440 1 
0 0 

439 1 
1 0 

439 1 
0 0 

438 1 
0 0 

437 1 
1 0 

437 1 
0 0 

436 1 
0 0 

435 1 
1 0 

435 1 
0 0 

434 1 
0 0 

433 1 
1 0 

433 1 
0 0 

432 1 
0 0 

431 1 
1 0 

431 1 
0 0 

430 1 
0 0 

429 1 
1 0 

429 1 
0 0 

428 1 
0 0 

427 1 
1 0 

427 1 
0 0 

426 1 
0 0 

425 1 
1 0 

425 1 
0 0 

424 1 
0 0 

423 1 
1 0 

423 1 
0 0 

422 1 
0 0 

421 1 
1 0 

421 1 
0 0 

420 1 
0 0 

419 1 
1 0 

419 1 
0 0 

417 1 
1 0 

417 1 
0 0 

416 1 
0 0 

415 1 
1 0 

415 1 
0 0 

414 1 
0 0 

413 1 
1 0 

413 1 
0 0 

412 1 
0 0 

411 1 
1 0 

411 1 
0 0 

410 1 
0 0 

410 1 
2 0 

409 1 
1 0 

409 1 
0 0 

408 1 
0 0 

407 1 
1 0 

407 1 
0 0 

406 1 
0 0 

405 1 
1 0 

405 1 
0 0 

404 1 
0 0 

403 1 
1 0 

403 1 
0 0 

402 1 
0 0 

401 1 
1 0 

401 1 
0 0 

400 1 
0 0 

399 1 
1 0 

399 1 
0 0 

398 1 
0 0 

397 1 
1 0 

397 1 
0 0 

396 1 
0 0 

395 1 
1 0 

395 1 
0 0 

394 1 
0 0 

393 1 
1 0 

393 1 
0 0 

392 1 
0 0 

391 1 
1 0 

391 1 
0 0 

390 1 
0 0 

389 1 
1 0 

389 1 
0 0 

388 1 
0 0 

387 1 
1 0 

387 1 
0 0 

386 1 
0 0 

385 1 
1 0 

385 1 
0 0 

384 1 
0 0 

383 1 
1 0 

383 1 
0 0 

382 1 
0 0 

381 1 
0 0 

380 1 
0 0 

381 1 
1 0 

560 1 
6 0 

382 1 
4 0 

381 1 
3 0 

612 1 
4 0 

380 1 
2 0 

380 1 
1 0 

379 1 
1 0 

379 1 
0 0 

378 1 
0 0 

377 1 
0 0 

376 1 
0 0 

375 1 
0 0 

374 1 
0 0 

373 1 
0 0 

372 1 
0 0 

371 1 
0 0 

370 1 
0 0 

369 1 
0 0 

368 1 
0 0 

367 1 
0 0 

366 1 
0 0 

365 1 
0 0 

364 1 
0 0 

363 1 
0 0 

362 1 
0 0 

361 1 
0 0 

360 1 
0 0 

359 1 
0 0 

358 1 
0 0 

357 1 
0 0 

356 1 
0 0 

355 1 
0 0 

354 1 
0 0 

353 1 
0 0 

352 1 
0 0 

351 1 
0 0 

350 1 
0 0 

349 1 
0 0 

348 1 
0 0 

347 1 
0 0 

346 1 
0 0 

345 1 
0 0 

344 1 
0 0 

343 1 
0 0 

342 1 
0 0 

341 1 
0 0 

340 1 
0 0 

339 1 
0 0 

338 1 
0 0 

337 1 
0 0 

336 1 
0 0 

335 1 
0 0 

334 1 
0 0 

333 1 
0 0 

332 1 
0 0 

331 1 
0 0 

330 1 
0 0 

329 1 
0 0 

328 1 
0 0 

327 1 
0 0 

326 1 
0 0 

325 1 
0 0 

324 1 
0 0 

323 1 
0 0 

322 1 
0 0 

321 1 
0 0 

320 1 
0 0 

319 1 
0 0 

318 1 
0 0 

317 1 
0 0 

316 1 
0 0 

315 1 
0 0 

314 1 
0 0 

313 1 
0 0 

312 1 
0 0 

311 1 
0 0 

310 1 
0 0 

309 1 
0 0 

308 1 
0 0 

307 1 
0 0 

306 1 
0 0 

305 1 
0 0 

304 1 
0 0 

303 1 
0 0 

302 1 
0 0 

301 1 
0 0 

300 1 
0 0 

299 1 
0 0 

298 1 
0 0 

297 1 
0 0 

296 1 
0 0 

295 1 
0 0 

294 1 
0 0 

293 1 
0 0 

292 1 
0 0 

291 1 
0 0 

290 1 
0 0 

289 1 
0 0 

288 1 
0 0 

287 1 
0 0 

286 1 
0 0 

285 1 
0 0 

284 1 
0 0 

283 1 
0 0 

282 1 
0 0 

280 1 
0 0 

279 1 
0 0 

278 1 
0 0 

277 1 
0 0 

276 1 
0 0 

275 1 
0 0 

274 1 
0 0 

273 1 
0 0 

272 1 
0 0 

271 1 
0 0 

270 1 
0 0 

269 1 
0 0 

268 1 
0 0 

267 1 
0 0 

266 1 
0 0 

265 1 
0 0 

264 1 
0 0 

263 1 
0 0 

262 1 
0 0 

261 1 
0 0 

260 1 
0 0 

259 1 
0 0 

258 1 
0 0 

257 1 
0 0 

256 1 
0 0 

255 1 
0 0 

254 1 
0 0 

253 1 
0 0 

252 1 
0 0 

251 1 
0 0 

250 1 
0 0 

249 1 
0 0 

248 1 
0 0 

247 1 
0 0 

246 1 
0 0 

245 1 
0 0 

244 1 
0 0 

243 1 
0 0 

242 1 
0 0 

241 1 
0 0 

240 1 
0 0 

239 1 
0 0 

238 1 
0 0 

237 1 
0 0 

236 1 
0 0 

235 1 
0 0 

234 1 
0 0 

233 1 
0 0 

232 1 
0 0 

231 1 
0 0 

230 1 
0 0 

229 1 
0 0 

228 1 
0 0 

227 1 
0 0 

226 1 
0 0 

225 1 
0 0 

224 1 
0 0 

223 1 
0 0 

222 1 
0 0 

221 1 
0 0 

220 1 
0 0 

219 1 
0 0 

218 1 
0 0 

217 1 
0 0 

216 1 
0 0 

214 1 
0 0 

213 1 
0 0 

212 1 
0 0 

211 1 
0 0 

210 1 
0 0 

209 1 
0 0 

208 1 
0 0 

207 1 
0 0 

206 1 
0 0 

205 1 
0 0 

204 1 
0 0 

203 1 
0 0 

202 1 
0 0 

201 1 
0 0 

200 1 
0 0 

199 1 
0 0 

198 1 
0 0 

197 1 
0 0 

196 1 
0 0 

195 1 
0 0 

194 1 
0 0 

193 1 
0 0 

192 1 
0 0 

191 1 
0 0 

190 1 
0 0 

189 1 
0 0 

188 1 
0 0 

186 1 
0 0 

185 1 
0 0 

184 1 
0 0 

183 1 
0 0 

182 1 
0 0 

181 1 
0 0 

180 1 
0 0 

179 1 
0 0 

178 1 
0 0 

177 1 
0 0 

176 1 
0 0 

175 1 
0 0 

174 1 
0 0 

173 1 
0 0 

172 1 
0 0 

171 1 
0 0 

170 1 
0 0 

169 1 
0 0 

168 1 
0 0 

167 1 
0 0 

166 1 
0 0 

165 1 
0 0 

164 1 
0 0 

163 1 
0 0 

162 1 
0 0 

161 1 
0 0 

160 1 
0 0 

159 1 
0 0 

158 1 
0 0 

157 1 
0 0 

156 1 
0 0 

155 1 
0 0 

154 1 
0 0 

153 1 
0 0 

152 1 
0 0 

151 1 
0 0 

150 1 
0 0 

149 1 
0 0 

148 1 
0 0 

147 1 
